device_id,sim_id,customer_id,first_seen_date,is_current,is_unauthorized,device_age_days,os_type,sim_change_count,linked_account_count,device_risk_score
DEV0002856,SIM0002856,CUST002856,2025-03-08,True,False,388,Android,0,1,0.158
DEV0002857,SIM0002857,CUST002857,2024-11-14,True,False,502,Android,0,1,0.187
DEV0002858,SIM0002858,CUST002858,2024-12-17,True,False,469,Android,0,1,0.365
DEV0002859,SIM0002859,CUST002859,2025-08-22,True,False,221,iOS,0,1,0.355
DEV0002860,SIM0002860,CUST002860,2025-09-16,True,False,196,Android,0,1,0.31
DEV0002861,SIM0002861,CUST002861,2023-11-29,True,False,853,Android,0,1,0.096
DEV0002862,SIM0002862,CUST002862,2024-02-13,True,False,777,iOS,0,1,0.19
DEV0002863,SIM0002863,CUST002863,2022-04-25,True,False,1436,Android,0,1,0.158
DEV0002864,SIM0002864,CUST002864,2025-08-05,True,False,238,Android,0,1,0.121
DEV0002865,SIM0002865,CUST002865,2025-06-15,True,False,289,Android,1,1,0.203
DEV0002866,SIM0002866,CUST002866,2025-08-17,True,False,226,Android,0,1,0.379
DEV0002867,SIM0002867,CUST002867,2021-12-07,True,False,1575,Android,0,1,0.372
DEV0002868,SIM0002868,CUST002868,2024-12-10,True,False,476,Android,0,1,0.2
DEV0002869,SIM0002869,CUST002869,2025-07-04,True,False,270,Android,0,1,0.217
DEV0002870,SIM0002870,CUST002870,2025-11-17,True,False,134,Android,0,1,0.364
DEV0002871,SIM0002871,CUST002871,2024-08-16,True,False,592,Android,1,1,0.242
DEV0002872,SIM0002872,CUST002872,2024-07-17,True,False,622,Android,0,1,0.042
DEV0002873,SIM0002873,CUST002873,2025-09-25,True,False,187,Android,0,1,0.354
DEV0002874,SIM0002874,CUST002874,2025-06-17,True,False,287,Android,0,1,0.129
DEV0002875,SIM0002875,CUST002875,2024-07-04,True,False,635,Android,0,1,0.178
DEV0002876,SIM0002876,CUST002876,2024-08-20,True,False,588,Android,0,1,0.138
DEV0002877,SIM0002877,CUST002877,2024-10-24,True,False,523,Android,0,1,0.225
DEV0002878,SIM0002878,CUST002878,2024-05-26,True,False,674,Android,0,1,0.091
DEV0002879,SIM0002879,CUST002879,2025-06-05,True,False,299,Android,0,1,0.37
DEV0002880,SIM0002880,CUST002880,2024-12-21,True,False,465,Android,0,1,0.141
DEV0002881,SIM0002881,CUST002881,2018-11-12,True,False,2696,Android,0,1,0.359
DEV0002882,SIM0002882,CUST002882,2025-09-16,True,False,196,iOS,0,1,0.453
DEV0002883,SIM0002883,CUST002883,2022-11-29,True,False,1218,Android,0,1,0.222
DEV0002884,SIM0002884,CUST002884,2025-12-07,True,False,114,Android,0,1,0.146
DEV0002885,SIM0002885,CUST002885,2025-11-05,True,False,146,Android,0,1,0.337
DEV0002886,SIM0002886,CUST002886,2025-05-18,True,False,317,Android,0,1,0.015
DEV0002887,SIM0002887,CUST002887,2025-11-29,True,False,122,Android,0,1,0.355
DEV0002888,SIM0002888,CUST002888,2024-09-29,True,False,548,iOS,0,1,0.201
DEV0002889,SIM0002889,CUST002889,2025-07-15,True,False,259,Android,0,1,0.285
DEV0002890,SIM0002890,CUST002890,2024-05-08,True,False,692,Android,0,1,0.182
DEV0002891,SIM0002891,CUST002891,2023-06-20,True,False,1015,Android,0,1,0.061
DEV0002892,SIM0002892,CUST002892,2023-07-13,True,False,992,Android,0,1,0.186
DEV0002893,SIM0002893,CUST002893,2024-08-17,True,False,591,iOS,0,1,0.197
DEV0002894,SIM0002894,CUST002894,2025-02-17,True,False,407,Android,0,1,0.099
DEV0002895,SIM0002895,CUST002895,2025-06-19,True,False,285,Android,0,1,0.068
DEV0002896,SIM0002896,CUST002896,2025-11-27,True,False,124,Android,0,1,0.299
DEV0002897,SIM0002897,CUST002897,2025-09-24,True,False,188,Android,0,1,0.217
DEV0002898,SIM0002898,CUST002898,2024-12-19,True,False,467,Android,0,1,0.108
DEV0002899,SIM0002899,CUST002899,2025-07-26,True,False,248,Android,0,1,0.427
DEV0002900,SIM0002900,CUST002900,2021-07-21,True,False,1714,Android,0,1,0.106
DEV0002901,SIM0002901,CUST002901,2023-12-26,True,False,826,Android,0,1,0.027
DEV0002902,SIM0002902,CUST002902,2025-06-11,True,False,293,Android,0,1,0.21
DEV0002903,SIM0002903,CUST002903,2025-05-10,True,False,325,Android,0,1,0.071
DEV0002904,SIM0002904,CUST002904,2025-09-02,True,False,210,Android,0,1,0.18
DEV0002905,SIM0002905,CUST002905,2024-07-30,True,False,609,Android,0,1,0.161
DEV0002906,SIM0002906,CUST002906,2024-09-26,True,False,551,Android,0,1,0.05
DEV0002907,SIM0002907,CUST002907,2024-04-05,True,False,725,iOS,0,1,0.062
DEV0002908,SIM0002908,CUST002908,2025-11-01,True,False,150,Android,0,1,0.34
DEV0002909,SIM0002909,CUST002909,2022-11-22,True,False,1225,Android,0,1,0.276
DEV0002910,SIM0002910,CUST002910,2024-10-30,True,False,517,iOS,0,1,0.081
DEV0002911,SIM0002911,CUST002911,2023-10-13,True,False,900,Android,0,1,0.162
DEV0002912,SIM0002912,CUST002912,2025-02-09,True,False,415,Android,1,1,0.15
DEV0002913,SIM0002913,CUST002913,2025-09-17,True,False,195,Android,0,1,0.109
DEV0002914,SIM0002914,CUST002914,2025-02-19,True,False,405,Android,1,1,0.072
DEV0002915,SIM0002915,CUST002915,2024-12-21,True,False,465,Android,0,1,0.07
DEV0002916,SIM0002916,CUST002916,2020-06-28,True,False,2102,Android,0,1,0.169
DEV0002917,SIM0002917,CUST002917,2024-05-08,True,False,692,Android,0,1,0.223
DEV0002918,SIM0002918,CUST002918,2025-08-14,True,False,229,Android,0,1,0.233
DEV0002919,SIM0002919,CUST002919,2024-11-26,True,False,490,Android,0,1,0.326
DEV0002920,SIM0002920,CUST002920,2023-06-24,True,False,1011,Android,0,1,0.309
DEV0002921,SIM0002921,CUST002921,2025-06-04,True,False,300,Android,0,1,0.118
DEV0002922,SIM0002922,CUST002922,2023-06-30,True,False,1005,Android,0,1,0.18
DEV0002923,SIM0002923,CUST002923,2025-04-02,True,False,363,Android,1,1,0.154
DEV0002924,SIM0002924,CUST002924,2023-09-02,True,False,941,Android,0,1,0.109
DEV0002925,SIM0002925,CUST002925,2025-01-14,True,False,441,Android,0,1,0.351
DEV0002926,SIM0002926,CUST002926,2023-12-11,True,False,841,Android,1,1,0.221
DEV0002927,SIM0002927,CUST002927,2025-04-19,True,False,346,Android,0,1,0.123
DEV0002928,SIM0002928,CUST002928,2024-04-22,True,False,708,Android,0,1,0.152
DEV0002929,SIM0002929,CUST002929,2023-12-21,True,False,831,Android,0,1,0.276
DEV0002930,SIM0002930,CUST002930,2024-06-04,True,False,665,Android,0,1,0.152
DEV0002931,SIM0002931,CUST002931,2024-02-16,True,False,774,Android,0,1,0.274
DEV0002932,SIM0002932,CUST002932,2025-09-12,True,False,200,Android,0,1,0.2
DEV0002933,SIM0002933,CUST002933,2025-11-23,True,False,128,Android,0,1,0.232
DEV0002934,SIM0002934,CUST002934,2024-04-16,True,False,714,Android,1,1,0.098
DEV0002935,SIM0002935,CUST002935,2024-11-06,True,False,510,Android,0,1,0.183
DEV0002936,SIM0002936,CUST002936,2024-10-24,True,False,523,Android,0,1,0.178
DEV0002937,SIM0002937,CUST002937,2025-06-04,True,False,300,Android,0,1,0.159
DEV0002938,SIM0002938,CUST002938,2023-12-26,True,False,826,Android,0,1,0.143
DEV0002939,SIM0002939,CUST002939,2023-02-04,True,False,1151,Android,0,1,0.061
DEV0002940,SIM0002940,CUST002940,2025-02-01,True,False,423,Android,0,1,0.159
DEV0002941,SIM0002941,CUST002941,2024-11-29,True,False,487,Android,0,1,0.461
DEV0002942,SIM0002942,CUST002942,2024-06-01,True,False,668,Android,0,1,0.354
DEV0002943,SIM0002943,CUST002943,2024-12-24,True,False,462,Android,0,1,0.133
DEV0002944,SIM0002944,CUST002944,2025-06-03,True,False,301,Android,0,1,0.158
DEV0002945,SIM0002945,CUST002945,2023-06-20,True,False,1015,Android,0,1,0.179
DEV0002946,SIM0002946,CUST002946,2025-10-27,True,False,155,Android,0,1,0.226
DEV0002947,SIM0002947,CUST002947,2025-07-08,True,False,266,iOS,0,1,0.134
DEV0002948,SIM0002948,CUST002948,2024-11-09,True,False,507,Android,0,1,0.125
DEV0002949,SIM0002949,CUST002949,2025-10-02,True,False,180,Android,0,1,0.312
DEV0002950,SIM0002950,CUST002950,2025-10-08,True,False,174,Android,0,1,0.336
DEV0002951,SIM0002951,CUST002951,2023-06-29,True,False,1006,Android,1,1,0.287
DEV0002952,SIM0002952,CUST002952,2025-06-09,True,False,295,Android,0,1,0.088
DEV0002953,SIM0002953,CUST002953,2025-05-22,True,False,313,Android,0,1,0.141
DEV0002954,SIM0002954,CUST002954,2024-08-17,True,False,591,Android,0,1,0.28
DEV0002955,SIM0002955,CUST002955,2024-12-03,True,False,483,Android,0,1,0.064
DEV0002956,SIM0002956,CUST002956,2025-08-09,True,False,234,Android,0,1,0.055
DEV0002957,SIM0002957,CUST002957,2025-10-15,True,False,167,Android,0,1,0.152
DEV0002958,SIM0002958,CUST002958,2025-10-25,True,False,157,Android,0,1,0.22
DEV0002959,SIM0002959,CUST002959,2024-07-29,True,False,610,Android,0,1,0.185
DEV0002960,SIM0002960,CUST002960,2024-07-25,True,False,614,Android,0,1,0.171
DEV0002961,SIM0002961,CUST002961,2025-09-04,True,False,208,Android,1,1,0.126
DEV0002962,SIM0002962,CUST002962,2024-11-08,True,False,508,Android,0,1,0.184
DEV0002963,SIM0002963,CUST002963,2023-01-02,True,False,1184,Android,0,1,0.296
DEV0002964,SIM0002964,CUST002964,2025-07-01,True,False,273,Android,1,1,0.196
DEV0002965,SIM0002965,CUST002965,2024-04-11,True,False,719,Android,0,1,0.507
DEV0002966,SIM0002966,CUST002966,2025-07-30,True,False,244,Android,0,1,0.197
DEV0002967,SIM0002967,CUST002967,2025-12-23,True,False,98,Android,0,1,0.386
DEV0002968,SIM0002968,CUST002968,2025-11-12,True,False,139,Android,0,1,0.065
DEV0002969,SIM0002969,CUST002969,2025-12-08,True,False,113,Android,0,1,0.342
DEV0002970,SIM0002970,CUST002970,2025-02-24,True,False,400,Android,0,1,0.081
DEV0002971,SIM0002971,CUST002971,2025-01-19,True,False,436,Android,0,1,0.099
DEV0002972,SIM0002972,CUST002972,2023-12-21,True,False,831,Android,1,1,0.252
DEV0002973,SIM0002973,CUST002973,2025-08-24,True,False,219,Android,0,1,0.081
DEV0002974,SIM0002974,CUST002974,2025-10-27,True,False,155,Android,0,1,0.296
DEV0002975,SIM0002975,CUST002975,2025-11-02,True,False,149,Android,0,1,0.102
DEV0002976,SIM0002976,CUST002976,2024-09-21,True,False,556,Android,0,1,0.05
DEV0002977,SIM0002977,CUST002977,2025-05-30,True,False,305,Android,0,1,0.087
DEV0002978,SIM0002978,CUST002978,2024-02-14,True,False,776,Android,0,1,0.466
DEV0002979,SIM0002979,CUST002979,2024-05-06,True,False,694,Android,0,1,0.2
DEV0002980,SIM0002980,CUST002980,2025-02-06,True,False,418,Android,0,1,0.129
DEV0002981,SIM0002981,CUST002981,2026-01-01,True,False,89,Android,0,1,0.174
DEV0002982,SIM0002982,CUST002982,2020-06-19,True,False,2111,Android,0,1,0.248
DEV0002983,SIM0002983,CUST002983,2024-05-29,True,False,671,Android,0,1,0.117
DEV0002984,SIM0002984,CUST002984,2025-09-15,True,False,197,Android,1,1,0.45
DEV0002985,SIM0002985,CUST002985,2025-08-26,True,False,217,Android,0,1,0.629
DEV0002986,SIM0002986,CUST002986,2024-02-16,True,False,774,Android,0,1,0.148
DEV0002987,SIM0002987,CUST002987,2024-11-13,True,False,503,Android,0,1,0.4
DEV0002988,SIM0002988,CUST002988,2022-07-08,True,False,1362,iOS,0,1,0.123
DEV0002989,SIM0002989,CUST002989,2024-04-16,True,False,714,Android,0,1,0.253
DEV0002990,SIM0002990,CUST002990,2025-04-02,True,False,363,Android,0,1,0.273
DEV0002991,SIM0002991,CUST002991,2025-07-28,True,False,246,Android,0,1,0.128
DEV0002992,SIM0002992,CUST002992,2025-01-22,True,False,433,Android,0,1,0.194
DEV0002993,SIM0002993,CUST002993,2022-10-08,True,False,1270,iOS,0,1,0.418
DEV0002994,SIM0002994,CUST002994,2025-09-09,True,False,203,Android,0,1,0.64
DEV0002995,SIM0002995,CUST002995,2025-06-24,True,False,280,Android,0,1,0.09
DEV0002996,SIM0002996,CUST002996,2023-10-17,True,False,896,Android,0,1,0.196
DEV0002997,SIM0002997,CUST002997,2025-01-14,True,False,441,Android,0,1,0.242
DEV0002998,SIM0002998,CUST002998,2024-11-17,True,False,499,Android,0,1,0.22
DEV0002999,SIM0002999,CUST002999,2025-03-02,True,False,394,Android,0,1,0.16
DEV0003000,SIM0003000,CUST003000,2025-07-03,True,False,271,Android,0,1,0.095
DEV0003001,SIM0003001,CUST003001,2025-03-23,True,False,373,iOS,0,1,0.095
DEV0003002,SIM0003002,CUST003002,2025-05-25,True,False,310,Android,0,1,0.257
DEV0003003,SIM0003003,CUST003003,2024-11-19,True,False,497,Android,0,1,0.083
DEV0003004,SIM0003004,CUST003004,2022-04-02,True,False,1459,Android,0,1,0.241
DEV0003005,SIM0003005,CUST003005,2025-03-22,True,False,374,Android,0,1,0.142
DEV0003006,SIM0003006,CUST003006,2025-06-19,True,False,285,Android,0,1,0.143
DEV0003007,SIM0003007,CUST003007,2025-08-31,True,False,212,Android,0,1,0.267
DEV0003008,SIM0003008,CUST003008,2025-09-06,True,False,206,Android,0,1,0.187
DEV0003009,SIM0003009,CUST003009,2024-12-12,True,False,474,Android,1,1,0.123
DEV0003010,SIM0003010,CUST003010,2025-03-04,True,False,392,Android,1,1,0.373
DEV0003011,SIM0003011,CUST003011,2025-02-24,True,False,400,Android,0,1,0.193
DEV0003012,SIM0003012,CUST003012,2022-08-29,True,False,1310,Android,0,1,0.303
DEV0003013,SIM0003013,CUST003013,2025-04-28,True,False,337,iOS,0,1,0.291
DEV0003014,SIM0003014,CUST003014,2024-02-05,True,False,785,Android,2,1,0.075
DEV0003015,SIM0003015,CUST003015,2025-02-26,True,False,398,Android,0,1,0.135
DEV0003016,SIM0003016,CUST003016,2021-09-18,True,False,1655,Android,0,1,0.334
DEV0003017,SIM0003017,CUST003017,2021-02-14,True,False,1871,iOS,0,1,0.04
DEV0003018,SIM0003018,CUST003018,2023-07-18,True,False,987,Android,2,1,0.172
DEV0003019,SIM0003019,CUST003019,2024-04-13,True,False,717,Android,0,1,0.149
DEV0003020,SIM0003020,CUST003020,2024-12-10,True,False,476,Android,0,1,0.179
DEV0003021,SIM0003021,CUST003021,2024-09-14,True,False,563,Android,0,1,0.083
DEV0003022,SIM0003022,CUST003022,2023-09-29,True,False,914,iOS,1,1,0.35
DEV0003023,SIM0003023,CUST003023,2025-06-29,True,False,275,Android,0,1,0.109
DEV0003024,SIM0003024,CUST003024,2024-05-11,True,False,689,Android,0,1,0.269
DEV0003025,SIM0003025,CUST003025,2023-02-20,True,False,1135,Android,1,1,0.114
DEV0003026,SIM0003026,CUST003026,2024-09-14,True,False,563,Android,0,1,0.179
DEV0003027,SIM0003027,CUST003027,2025-07-27,True,False,247,Android,0,1,0.243
DEV0003028,SIM0003028,CUST003028,2023-07-12,True,False,993,Android,0,1,0.116
DEV0003029,SIM0003029,CUST003029,2025-03-23,True,False,373,Android,0,1,0.09
DEV0003030,SIM0003030,CUST003030,2025-12-06,True,False,115,Android,0,1,0.284
DEV0003031,SIM0003031,CUST003031,2025-08-06,True,False,237,Android,0,1,0.109
DEV0003032,SIM0003032,CUST003032,2025-09-14,True,False,198,Android,0,1,0.205
DEV0003033,SIM0003033,CUST003033,2024-12-22,True,False,464,Android,0,1,0.005
DEV0003034,SIM0003034,CUST003034,2025-05-03,True,False,332,Android,0,1,0.273
DEV0003035,SIM0003035,CUST003035,2025-10-25,True,False,157,Android,0,1,0.244
DEV0003036,SIM0003036,CUST003036,2025-10-08,True,False,174,Android,0,1,0.115
DEV0003037,SIM0003037,CUST003037,2025-08-09,True,False,234,Android,0,1,0.052
DEV0003038,SIM0003038,CUST003038,2025-08-06,True,False,237,Android,1,1,0.158
DEV0003039,SIM0003039,CUST003039,2024-09-26,True,False,551,Android,0,1,0.171
DEV0003040,SIM0003040,CUST003040,2025-12-19,True,False,102,Android,0,1,0.27
DEV0003041,SIM0003041,CUST003041,2025-04-29,True,False,336,Android,0,1,0.102
DEV0003042,SIM0003042,CUST003042,2024-02-11,True,False,779,Android,0,1,0.39
DEV0003043,SIM0003043,CUST003043,2025-08-09,True,False,234,Android,1,1,0.61
DEV0003044,SIM0003044,CUST003044,2025-04-23,True,False,342,Android,1,1,0.009
DEV0003045,SIM0003045,CUST003045,2025-11-24,True,False,127,Android,0,1,0.136
DEV0003046,SIM0003046,CUST003046,2024-08-04,True,False,604,Android,0,1,0.227
DEV0003047,SIM0003047,CUST003047,2025-06-21,True,False,283,Android,0,1,0.127
DEV0003048,SIM0003048,CUST003048,2024-02-25,True,False,765,Android,0,1,0.148
DEV0003049,SIM0003049,CUST003049,2025-01-21,True,False,434,Android,0,1,0.051
DEV0003050,SIM0003050,CUST003050,2025-08-05,True,False,238,Android,2,1,0.19
DEV0003051,SIM0003051,CUST003051,2025-09-05,True,False,207,Android,0,1,0.12
DEV0003052,SIM0003052,CUST003052,2024-07-22,True,False,617,Android,0,1,0.382
DEV0003053,SIM0003053,CUST003053,2025-11-20,True,False,131,iOS,0,1,0.23
DEV0003054,SIM0003054,CUST003054,2025-12-16,True,False,105,Android,0,1,0.099
DEV0003055,SIM0003055,CUST003055,2025-12-18,True,False,103,Android,0,1,0.226
DEV0003056,SIM0003056,CUST003056,2023-08-17,True,False,957,Android,0,1,0.355
DEV0003057,SIM0003057,CUST003057,2024-11-01,True,False,515,Android,0,1,0.098
DEV0003058,SIM0003058,CUST003058,2023-09-22,True,False,921,Android,0,1,0.07
DEV0003059,SIM0003059,CUST003059,2025-08-18,True,False,225,Android,0,1,0.194
DEV0003060,SIM0003060,CUST003060,2024-12-26,True,False,460,Android,0,1,0.318
DEV0003061,SIM0003061,CUST003061,2025-07-17,True,False,257,Android,1,1,0.093
DEV0003062,SIM0003062,CUST003062,2025-10-26,True,False,156,iOS,0,1,0.132
DEV0003063,SIM0003063,CUST003063,2025-12-10,True,False,111,Android,0,1,0.182
DEV0003064,SIM0003064,CUST003064,2025-07-30,True,False,244,Android,0,1,0.084
DEV0003065,SIM0003065,CUST003065,2025-10-13,True,False,169,Android,0,1,0.084
DEV0003066,SIM0003066,CUST003066,2023-09-26,True,False,917,Android,0,1,0.071
DEV0003067,SIM0003067,CUST003067,2025-12-12,True,False,109,iOS,0,1,0.213
DEV0003068,SIM0003068,CUST003068,2019-03-22,True,False,2566,Android,1,1,0.199
DEV0003069,SIM0003069,CUST003069,2025-10-24,True,False,158,Android,0,1,0.249
DEV0003070,SIM0003070,CUST003070,2025-02-22,True,False,402,Android,0,1,0.098
DEV0003071,SIM0003071,CUST003071,2025-11-26,True,False,125,Android,0,1,0.116
DEV0003072,SIM0003072,CUST003072,2022-04-03,True,False,1458,Android,0,1,0.334
DEV0003073,SIM0003073,CUST003073,2024-06-28,True,False,641,Android,0,1,0.082
DEV0003074,SIM0003074,CUST003074,2025-11-20,True,False,131,Android,0,1,0.177
DEV0003075,SIM0003075,CUST003075,2024-05-25,True,False,675,iOS,0,1,0.076
DEV0003076,SIM0003076,CUST003076,2024-12-17,True,False,469,Android,0,1,0.018
DEV0003077,SIM0003077,CUST003077,2026-01-01,True,False,89,Android,0,1,0.134
DEV0003078,SIM0003078,CUST003078,2025-08-13,True,False,230,iOS,0,1,0.439
DEV0003079,SIM0003079,CUST003079,2024-12-05,True,False,481,Android,0,1,0.161
DEV0003080,SIM0003080,CUST003080,2025-02-25,True,False,399,iOS,0,1,0.178
DEV0003081,SIM0003081,CUST003081,2025-01-06,True,False,449,Android,0,1,0.229
DEV0003082,SIM0003082,CUST003082,2024-08-21,True,False,587,Android,0,1,0.319
DEV0003083,SIM0003083,CUST003083,2025-01-21,True,False,434,Android,0,1,0.167
DEV0003084,SIM0003084,CUST003084,2024-05-08,True,False,692,Android,0,1,0.116
DEV0003085,SIM0003085,CUST003085,2025-03-12,True,False,384,Android,0,1,0.394
DEV0003086,SIM0003086,CUST003086,2025-01-04,True,False,451,Android,0,1,0.134
DEV0003087,SIM0003087,CUST003087,2023-12-27,True,False,825,Android,0,1,0.187
DEV0003088,SIM0003088,CUST003088,2022-05-30,True,False,1401,Android,0,1,0.251
DEV0003089,SIM0003089,CUST003089,2021-08-16,True,False,1688,iOS,0,1,0.133
DEV0003090,SIM0003090,CUST003090,2025-12-02,True,False,119,Android,0,1,0.206
DEV0003091,SIM0003091,CUST003091,2024-12-25,True,False,461,iOS,0,1,0.247
DEV0003092,SIM0003092,CUST003092,2024-10-16,True,False,531,Android,1,1,0.163
DEV0003093,SIM0003093,CUST003093,2025-06-17,True,False,287,Android,0,1,0.167
DEV0003094,SIM0003094,CUST003094,2025-05-03,True,False,332,Android,1,1,0.33
DEV0003095,SIM0003095,CUST003095,2025-07-08,True,False,266,iOS,0,1,0.326
DEV0003096,SIM0003096,CUST003096,2024-02-14,True,False,776,Android,0,1,0.272
DEV0003097,SIM0003097,CUST003097,2025-05-22,True,False,313,Android,1,1,0.079
DEV0003098,SIM0003098,CUST003098,2025-10-23,True,False,159,Android,1,1,0.326
DEV0003099,SIM0003099,CUST003099,2025-05-01,True,False,334,Android,0,1,0.139
DEV0003100,SIM0003100,CUST003100,2024-12-23,True,False,463,Android,0,1,0.169
DEV0003101,SIM0003101,CUST003101,2024-04-03,True,False,727,iOS,0,1,0.202
DEV0003102,SIM0003102,CUST003102,2025-02-15,True,False,409,iOS,0,1,0.15
DEV0003103,SIM0003103,CUST003103,2025-11-23,True,False,128,Android,0,1,0.236
DEV0003104,SIM0003104,CUST003104,2025-05-17,True,False,318,Android,0,1,0.133
DEV0003105,SIM0003105,CUST003105,2025-02-19,True,False,405,Android,0,1,0.313
DEV0003106,SIM0003106,CUST003106,2024-09-03,True,False,574,Android,1,1,0.303
DEV0003107,SIM0003107,CUST003107,2024-12-19,True,False,467,Android,0,1,0.182
DEV0003108,SIM0003108,CUST003108,2024-04-14,True,False,716,Android,0,1,0.232
DEV0003109,SIM0003109,CUST003109,2025-10-18,True,False,164,Android,0,1,0.189
DEV0003110,SIM0003110,CUST003110,2024-08-14,True,False,594,Android,0,1,0.207
DEV0003111,SIM0003111,CUST003111,2024-11-19,True,False,497,iOS,0,1,0.126
DEV0003112,SIM0003112,CUST003112,2023-12-29,True,False,823,Android,0,1,0.145
DEV0003113,SIM0003113,CUST003113,2025-12-26,True,False,95,Android,0,1,0.126
DEV0003114,SIM0003114,CUST003114,2024-06-20,True,False,649,Android,1,1,0.2
DEV0003115,SIM0003115,CUST003115,2024-10-23,True,False,524,iOS,0,1,0.113
DEV0003116,SIM0003116,CUST003116,2024-03-17,True,False,744,Android,0,1,0.107
DEV0003117,SIM0003117,CUST003117,2024-06-12,True,False,657,Android,0,1,0.055
DEV0003118,SIM0003118,CUST003118,2025-03-24,True,False,372,Android,0,1,0.264
DEV0003119,SIM0003119,CUST003119,2024-12-26,True,False,460,Android,0,1,0.119
DEV0003120,SIM0003120,CUST003120,2024-12-16,True,False,470,Android,0,1,0.216
DEV0003121,SIM0003121,CUST003121,2025-12-13,True,False,108,iOS,0,1,0.121
DEV0003122,SIM0003122,CUST003122,2025-11-20,True,False,131,Android,0,1,0.594
DEV0003123,SIM0003123,CUST003123,2024-12-02,True,False,484,Android,0,1,0.159
DEV0003124,SIM0003124,CUST003124,2025-06-20,True,False,284,Android,0,1,0.128
DEV0003125,SIM0003125,CUST003125,2023-12-23,True,False,829,Android,1,1,0.123
DEV0003126,SIM0003126,CUST003126,2025-03-26,True,False,370,iOS,0,1,0.087
DEV0003127,SIM0003127,CUST003127,2025-09-04,True,False,208,Android,0,1,0.19
DEV0003128,SIM0003128,CUST003128,2024-11-23,True,False,493,Android,0,1,0.316
DEV0003129,SIM0003129,CUST003129,2025-07-03,True,False,271,Android,1,1,0.016
DEV0003130,SIM0003130,CUST003130,2025-04-12,True,False,353,Android,0,1,0.212
DEV0003131,SIM0003131,CUST003131,2025-04-26,True,False,339,Android,0,1,0.268
DEV0003132,SIM0003132,CUST003132,2025-07-04,True,False,270,Android,0,1,0.087
DEV0003133,SIM0003133,CUST003133,2025-04-04,True,False,361,Android,0,1,0.15
DEV0003134,SIM0003134,CUST003134,2025-01-13,True,False,442,Android,0,1,0.355
DEV0003135,SIM0003135,CUST003135,2025-06-13,True,False,291,Android,0,1,0.111
DEV0003136,SIM0003136,CUST003136,2025-11-23,True,False,128,Android,0,1,0.04
DEV0003137,SIM0003137,CUST003137,2025-08-10,True,False,233,iOS,0,1,0.023
DEV0003138,SIM0003138,CUST003138,2023-06-25,True,False,1010,Android,0,1,0.208
DEV0003139,SIM0003139,CUST003139,2025-01-29,True,False,426,Android,1,1,0.163
DEV0003140,SIM0003140,CUST003140,2025-05-03,True,False,332,Android,0,1,0.36
DEV0003141,SIM0003141,CUST003141,2025-01-14,True,False,441,iOS,0,1,0.116
DEV0003142,SIM0003142,CUST003142,2025-10-10,True,False,172,Android,1,1,0.168
DEV0003143,SIM0003143,CUST003143,2025-11-23,True,False,128,iOS,1,1,0.289
DEV0003144,SIM0003144,CUST003144,2025-01-05,True,False,450,Android,0,1,0.058
DEV0003145,SIM0003145,CUST003145,2025-11-15,True,False,136,Android,0,1,0.121
DEV0003146,SIM0003146,CUST003146,2025-11-11,True,False,140,Android,0,1,0.37
DEV0003147,SIM0003147,CUST003147,2025-05-18,True,False,317,Android,0,1,0.363
DEV0003148,SIM0003148,CUST003148,2024-12-24,True,False,462,Android,0,1,0.161
DEV0003149,SIM0003149,CUST003149,2024-07-15,True,False,624,Android,0,1,0.495
DEV0003150,SIM0003150,CUST003150,2023-12-01,True,False,851,Android,0,1,0.28
DEV0003151,SIM0003151,CUST003151,2025-11-01,True,False,150,Android,0,1,0.026
DEV0003152,SIM0003152,CUST003152,2025-05-27,True,False,308,Android,1,1,0.166
DEV0003153,SIM0003153,CUST003153,2025-11-11,True,False,140,Android,0,1,0.47
DEV0003154,SIM0003154,CUST003154,2025-12-29,True,False,92,Android,0,1,0.083
DEV0003155,SIM0003155,CUST003155,2025-12-16,True,False,105,Android,0,1,0.112
DEV0003156,SIM0003156,CUST003156,2025-11-09,True,False,142,Android,0,1,0.373
DEV0003157,SIM0003157,CUST003157,2024-11-02,True,False,514,Android,0,1,0.172
DEV0003158,SIM0003158,CUST003158,2024-06-05,True,False,664,Android,0,1,0.09
DEV0003159,SIM0003159,CUST003159,2025-10-16,True,False,166,Android,0,1,0.102
DEV0003160,SIM0003160,CUST003160,2025-07-17,True,False,257,Android,0,1,0.12
DEV0003161,SIM0003161,CUST003161,2024-09-25,True,False,552,iOS,0,1,0.115
DEV0003162,SIM0003162,CUST003162,2025-02-26,True,False,398,Android,1,1,0.251
DEV0003163,SIM0003163,CUST003163,2025-05-15,True,False,320,iOS,1,1,0.383
DEV0003164,SIM0003164,CUST003164,2025-04-22,True,False,343,Android,0,1,0.606
DEV0003165,SIM0003165,CUST003165,2023-10-27,True,False,886,Android,0,1,0.151
DEV0003166,SIM0003166,CUST003166,2025-09-04,True,False,208,Android,0,1,0.285
DEV0003167,SIM0003167,CUST003167,2023-11-24,True,False,858,Android,0,1,0.248
DEV0003168,SIM0003168,CUST003168,2025-08-11,True,False,232,Android,0,1,0.166
DEV0003169,SIM0003169,CUST003169,2025-03-24,True,False,372,Android,1,1,0.024
DEV0003170,SIM0003170,CUST003170,2024-05-30,True,False,670,iOS,0,1,0.085
